Year,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Measles,BMI,under_five_deaths,Polio,Diphtheria,HIV_AIDS,thinness_1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling,Status01
0.32534011577945715,-0.33627603965238156,-0.08811322738755206,-1.0350554321829275,-0.19501309699704475,-0.20206005109430553,0.7305501861888393,-0.11934808953809709,0.4874147109591913,0.5332721241716105,-0.32399921500179757,0.26510084354885294,0.23081167607718123,0.3644466039646218,0.3330708130326272,-0.46026965202063813
0.10844670525981905,-0.3121393446670366,-0.08811322738755206,-1.0452576012175132,-0.350205080000979,-0.19248315066445215,0.6801919675616643,-0.11934808953809709,0.40178226924021176,0.4486881166106963,-0.32399921500179757,0.26510084354885294,0.23081167607718123,0.3255058022710772,0.17943300652945546,-0.46026965202063813
-0.10844670525981905,-0.2880026496816916,-0.08811322738755206,-1.050358685734806,-0.2109552487354084,-0.21137576333061744,-1.6362860892883841,-0.11934808953809709,0.5302309318186811,0.5332721241716105,-0.32399921500179757,0.26510084354885294,0.23081167607718123,0.2914326007892257,0.08725032262755272,-0.46026965202063813
-0.32534011577945715,-0.2638659546963466,-0.08811322738755206,-1.0707630238039774,-0.23611118726126126,-0.12918854509623948,0.5794755303073144,-0.11934808953809709,0.5302309318186811,0.5332721241716105,-0.32399921500179757,0.2878304268551791,0.25309379238295054,0.271962199942454,0.08725032262755272,-0.46026965202063813
-0.5422335262990953,-0.2316836947158866,-0.09657959203135978,-1.0350554321829275,-0.37056653834973763,-0.010957356153140679,0.534153133542857,-0.12557084371242172,0.23051738580225273,0.23722809770841094,-0.32399921500179757,0.2878304268551791,0.25309379238295054,0.2427565986722956,-0.004932361274350546,-0.46026965202063813
-0.7591269368187333,-1.2132426241199163,-0.09657959203135978,-1.0478081434761595,-0.26114797010210683,0.07497355952199813,0.48379491491568205,-0.11934808953809709,0.14488494408327318,0.15264409014749677,-0.32399921500179757,0.31056001016150553,0.27537590868871986,0.2086833971904441,-0.09711504517625381,-0.46026965202063813
-0.9760203473383714,-0.1512280447647366,-0.08811322738755206,-1.0758641083212703,-0.3592805599286732,1.127126665838161,0.4384725181512246,-0.11934808953809709,0.18770116494276295,0.19493609392795386,-0.32399921500179757,0.33328959346783166,0.27537590868871986,0.16000739507351341,-0.1585701677775223,-0.46026965202063813
-1.1929137578580096,-0.1592736097598516,-0.08811322738755206,-1.0707630238039774,-0.2972525508101673,0.2989859668493864,0.39315012138676725,-0.11934808953809709,0.14488494408327318,0.15264409014749677,-0.32399921500179757,0.33328959346783166,0.2976580249944894,0.11133139295658272,-0.2814804129800598,-0.46026965202063813
-1.4098071683776476,-0.1592736097598516,-0.08811322738755206,-1.103920073166381,-0.2975167051201015,0.022474732620165607,0.35286354648502705,-0.11312533536377246,0.2733336066617425,0.279520101488868,-0.32399921500179757,0.35601917677415806,0.3199401413002587,0.06752299105134509,-0.3429355355813283,-0.46026965202063813
-1.6267005788972857,-0.1592736097598516,-0.07964686274374436,-1.0988189886490882,-0.2942670327383192,-0.21137576333061744,0.3075411497205697,-0.10690258118944783,0.14488494408327318,0.15264409014749677,-0.32399921500179757,0.37874876008048425,0.34222225760602826,0.028582189357800533,-0.40439065818259734,-0.46026965202063813
1.6267005788972857,1.369383739311998,0.30133954622760273,-0.2048539269935146,-0.3718468053525339,-0.20110236105132018,-0.755017263312822,0.34735847353625027,-3.2375965038164183,-0.777779993022559,0.029945331116033046,0.787881259594357,0.7433003511098775,-0.48251583286997124,-0.18929772907815653,-0.46026965202063813
1.4098071683776476,1.473976084248493,0.30980591087141046,0.9620191563372271,-0.3598094134193659,0.8071711287498781,-0.7852321944891271,0.36602673605922414,-0.6258070313875426,-0.777779993022559,0.0496089170114681,0.8333404262070093,0.7655824674156472,-0.5019862337167436,-0.18929772907815653,-0.46026965202063813
1.1929137578580096,1.530295039214298,0.3267386401590259,0.9033566843883591,-0.35378561692844607,0.5306598945206573,-0.815447125665432,0.3909177527565227,-0.6686232522470323,-0.22798394387661694,0.10859967469777317,0.8560700095133355,0.8101467000271858,-0.5214566345635158,-0.18929772907815653,-0.46026965202063813
0.9760203473383714,1.554431734199643,0.352137734090449,0.9390642760094092,-0.24320217871368788,0.17674989227198526,-0.845662056841737,0.42203152362814583,-0.3260934853711142,-0.3125679514375311,0.16759043238407834,0.9015291761259882,0.8324288163329552,-0.5944706377389118,-0.5273009033851344,-0.46026965202063813
0.7591269368187333,1.578568429184988,0.37753682802187216,0.8931545153537735,-0.25135471409690546,-0.08522186585009449,-0.8708411661553245,0.453145294499769,-0.41172592709009376,-0.4817359665593594,0.14792684648864327,0.9242587594323144,0.8769930489444943,-0.6577494404909218,-0.8038489550908435,-0.46026965202063813
0.5422335262990953,1.610750689165448,0.4029359219532953,0.8268404166289662,-0.2755834096060095,-0.10777111322584014,-1.807504032620779,0.4904818195457168,-0.06919616021417564,-0.22798394387661694,0.14792684648864327,0.9697179260449668,0.9215572815560329,-0.6918226419727732,-0.9267592002933811,-0.46026965202063813
0.32534011577945715,1.642932949145908,0.42833501588471845,0.6253475781958983,-0.26490036934823,0.033009323093004306,-0.9312710285079344,0.5278183445916645,-0.8398881356849914,-3.2307162122890696,0.14792684648864327,1.0151770926576196,0.9661215141675715,-0.7307634436663177,-1.080397006796553,-0.46026965202063813
0.10844670525981905,1.659024079136138,0.4537341098161416,0.640650831747777,-0.24632249264400144,-0.18830413956778888,-0.9564501378215219,0.5651548696376124,-0.7542556939660119,-0.5663199741202736,0.16759043238407834,1.0606362592702718,1.0106857467791106,-0.7891746462066344,-1.2033072519990904,-0.46026965202063813
-0.10844670525981905,1.691206339116598,0.47913320374756474,0.4570117891252339,-0.27901516965029083,-0.12309415391360552,-0.9816292471351094,0.5962686405092356,-0.3260934853711142,-0.39715195899844524,0.16759043238407834,1.083365842576598,1.0552499793906494,-0.8573210491703374,-1.3262174972016276,-0.46026965202063813
-0.32534011577945715,1.7394797290872879,0.5045322976789879,0.326934133934266,-0.359246221393799,-0.14477277397754632,-1.0118441783114145,0.6273824113808587,-1.995926098891215,-2.046540106436271,0.14792684648864327,1.1288250091892507,1.0775320956964185,-0.9303350523457333,-1.4798553037047995,-0.46026965202063813
-0.5422335262990953,1.7475252940824029,0.5214650269666032,0.12289075324255166,-0.3225274313169441,-0.18891357868605227,-1.0370232876250018,0.6584961822524819,-1.8674774363127458,-1.877372091314443,0.16759043238407834,-0.8713783217674597,1.1220963283079577,-0.9936138550977432,-1.602765548907337,-0.46026965202063813
-0.7591269368187333,1.7797075540628629,0.5383977562542187,-0.2622411278130593,-0.3673932209436861,-0.20885094412638336,-1.0622023969385894,0.6833871989497804,-3.366045166394888,-3.3153002198499837,0.14792684648864327,-0.8259191551548072,-0.8387299065997506,-1.0471574574263671,-1.7256757941098742,-0.46026965202063813
-0.9760203473383714,1.7957986840530928,0.5468641208980264,-0.2724432968476449,-0.35379821484619434,-0.10724873683875723,-1.0823456843894592,0.7020554614727542,-3.366045166394888,-3.3153002198499837,0.12826326059320822,-0.7804599885421547,-0.7941656739882118,-1.0909658593316045,-1.879313600613046,-0.46026965202063813
-1.1929137578580096,1.8199353790384378,0.5553304855418342,-0.4433296281769558,-0.35977308367495847,0.8285885606202774,-1.1075247937030468,0.7145009698214035,-1.9531098780317253,-1.7504960799730718,0.10859967469777317,-0.7577304052358285,-0.749601441376673,-1.1153038603900698,-2.002223845815583,-0.46026965202063813
-1.4098071683776476,-0.9718756742664664,0.5637968501856419,-0.5045426423844701,-0.356597686975942,0.576193702928051,-1.1327039030166342,0.7269464781700528,-1.7818449945937662,-1.877372091314443,0.06927250290690315,-0.7122712386231759,-0.7050372087651341,-1.1639798625070004,-2.125134091018121,-0.46026965202063813
-1.6267005788972857,-0.9396934142860064,0.5637968501856419,-0.6907322272656594,-0.363869886165673,-0.018183562841120944,-1.1528471904675044,0.7331692323443774,-3.4088613872543774,-2.300292129119014,0.0496089170114681,-0.6668120720105234,-0.6604729761535953,-1.207788264412238,-2.2787718975212927,-0.46026965202063813
1.6267005788972857,-1.2212881891150313,-0.25744052026370634,-0.2048539269935146,-0.3718468053525339,-0.21137576333061744,0.47372327119024726,-0.26247143554756364,0.14488494408327318,0.7024401392934388,-0.3043356291063625,-0.3485979057219559,-0.3485233478728236,0.7489870206883743,0.5788913034377022,-0.46026965202063813
1.4098071683776476,-0.2719115196914616,-0.25744052026370634,1.020681628286095,0.8451718935071283,-0.21137576333061744,0.4384725181512246,-0.26247143554756364,0.5730471526781709,0.7024401392934388,-0.3043356291063625,-0.3485979057219559,-0.3485233478728236,0.7392518202649881,0.5788913034377022,-0.46026965202063813
1.1929137578580096,-0.2558203897012316,-0.25744052026370634,1.0257827128033878,0.628404216627567,-0.21137576333061744,0.4082575869749196,-0.26247143554756364,0.6586795943971504,0.7024401392934388,-0.3043356291063625,-0.3485979057219559,-0.3485233478728236,0.7343842200532951,0.5788913034377022,-0.46026965202063813
0.9760203473383714,-0.2477748247061166,-0.25744052026370634,0.9237610224575306,0.7111793116582452,-0.21137576333061744,0.37300683393589734,-0.26247143554756364,0.6158633735376606,0.6601481355129817,-0.3043356291063625,-0.3485979057219559,-0.3485233478728236,0.7197814194182158,0.548163742137068,-0.46026965202063813
0.7591269368187333,-0.2316836947158866,-0.25744052026370634,0.8370425856635519,0.5377154424545102,-0.21137576333061744,0.34279190275959226,-0.26247143554756364,0.7014958152566402,0.7024401392934388,-0.32399921500179757,-0.3485979057219559,-0.3485233478728236,0.7392518202649881,0.6403464260389707,-0.46026965202063813
0.5422335262990953,-0.2155925647256566,-0.25744052026370634,0.8370425856635519,0.6246504770534614,-0.21137576333061744,0.3075411497205697,-0.26247143554756364,0.7014958152566402,0.6601481355129817,-0.32399921500179757,-0.3485979057219559,-0.3485233478728236,0.7441194204766812,0.6403464260389707,-0.46026965202063813
0.32534011577945715,-1.2132426241199163,-0.25744052026370634,0.8319415011462592,-0.2968272465840837,-0.21137576333061744,0.2773262185442646,-0.26247143554756364,0.6586795943971504,0.7024401392934388,-0.32399921500179757,-0.32586832241562963,-0.3485233478728236,0.7684574215351466,0.671073987339605,-0.46026965202063813
0.10844670525981905,-0.1834103047451966,-0.25744052026370634,0.9467159027853483,-0.2810469205764845,-0.21137576333061744,0.2471112873679599,-0.26247143554756364,0.7014958152566402,0.7024401392934388,-0.32399921500179757,-0.32586832241562963,-0.3485233478728236,0.7587222211117605,0.732529109940874,-0.46026965202063813
-0.10844670525981905,-0.1673191747549666,-0.25744052026370634,1.0410859663552665,-0.24227597541173135,-0.21137576333061744,0.21689635619165484,-0.26247143554756364,0.6586795943971504,0.7024401392934388,-0.32399921500179757,-0.32586832241562963,-0.3485233478728236,0.7343842200532951,0.7632566712415082,-0.46026965202063813
-0.32534011577945715,-0.1592736097598516,-0.25744052026370634,1.1150516918560127,-0.26319676320943963,-0.21137576333061744,0.1866814250153498,-0.26247143554756364,0.7014958152566402,0.7024401392934388,-0.32399921500179757,-0.32586832241562963,-0.32624123156705415,0.6954434183597505,0.8247117938427767,-0.46026965202063813
-0.5422335262990953,-0.14318247976962162,-0.25744052026370634,0.9161093956815914,0.35927269353652924,-0.21137576333061744,0.15646649383904476,-0.26247143554756364,0.6586795943971504,0.7024401392934388,-0.32399921500179757,-0.3031387391093034,-0.32624123156705415,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
-0.7591269368187333,-0.12709134977939163,-0.25744052026370634,0.694212219179352,-0.3603632548930067,-0.21137576333061744,-1.686644307915559,-0.26247143554756364,0.6158633735376606,0.6178561317325246,-0.32399921500179757,-0.3031387391093034,-0.32624123156705415,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
-0.9760203473383714,-0.11100021978916162,-0.25744052026370634,0.6636057120755948,0.20982352323196965,-0.21137576333061744,-1.7218950609545813,-0.26247143554756364,0.7014958152566402,0.7024401392934388,-0.32399921500179757,-0.3031387391093034,-0.3039591152612847,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
-1.1929137578580096,-0.09490908979893163,-0.25744052026370634,0.6763584233688269,0.09396932270864479,-0.21137576333061744,0.060785878447412386,-0.26247143554756364,0.44459849009970154,0.6601481355129817,-0.32399921500179757,-0.2804091558029771,-0.3039591152612847,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
-1.4098071683776476,-0.08686352480381664,-0.25744052026370634,0.7528746911282198,-0.28958994646609204,-0.21137576333061744,0.030570947271107336,-0.26247143554756364,0.7014958152566402,0.6178561317325246,-0.32399921500179757,-0.2804091558029771,-0.3039591152612847,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
-1.6267005788972857,-0.07077239481358663,-0.25744052026370634,0.6916616769207053,0.19459356547800855,-0.21137576333061744,-0.004679805767914925,-0.26247143554756364,0.5730471526781709,0.5332721241716105,-0.32399921500179757,-0.2576795724966508,-0.2816769989555153,-3.067211545278989,-3.6922397173504726,-0.46026965202063813
1.6267005788972857,-0.39259499461818653,-0.1897096031132446,-0.2048539269935146,-0.3718468053525339,-0.21137576333061744,1.234132372460589,-0.20646664797864192,0.44459849009970154,0.4909801203911534,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.9534262295794826,1.6236283876592703,-0.46026965202063813
1.4098071683776476,-0.37650386462795654,-0.1897096031132446,0.8599974659913698,0.05376910728537869,-0.21128870059943694,1.2039174412842844,-0.20646664797864192,0.40178226924021176,0.4909801203911534,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.9485586293677896,1.6236283876592703,-0.46026965202063813
1.1929137578580096,-0.36845829963284155,-0.1897096031132446,0.9492664450439947,0.13133312952641268,-0.21137576333061744,1.1737025101079792,-0.20024389380431729,0.7014958152566402,0.4909801203911534,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.9388234289444035,1.6236283876592703,-0.46026965202063813
0.9760203473383714,-1.2293337541101463,-0.1812432384694369,0.9671202408545199,0.1975140756084964,-0.21120163786825646,1.143487578931674,-0.20024389380431729,0.7014958152566402,0.3641041090497822,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.9339558287327104,1.5929008263586355,-0.46026965202063813
0.7591269368187333,-1.2293337541101463,-0.1812432384694369,0.9059072266470055,0.38374430288646166,-0.211114575137076,-1.606071158112079,-0.20024389380431729,0.44459849009970154,0.3641041090497822,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.904750227462552,1.5621732650580018,-0.46026965202063813
0.5422335262990953,-0.35236716964261156,-0.1727768738256292,0.9161093956815914,-0.27761401061768853,-0.20989569690054918,1.083057716579064,-0.19402113962999268,0.5302309318186811,0.4909801203911534,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.8366038244988495,1.4699905811560985,-0.46026965202063813
0.32534011577945715,-0.3121393446670366,-0.1727768738256292,0.9620191563372271,0.330358796253853,-0.211114575137076,1.0528427854027593,-0.19402113962999268,0.6158633735376606,0.4909801203911534,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.797663022805305,1.3778078972541952,-0.46026965202063813
0.10844670525981905,-0.3121393446670366,-0.1727768738256292,0.9824234944063985,0.33824094290592105,-0.21137576333061744,1.0226278542264542,-0.19402113962999268,0.4874147109591913,0.4486881166106963,-0.32399921500179757,-0.8713783217674597,-0.8832941392112894,0.7879278223819188,1.3163527746529269,-0.46026965202063813
-0.10844670525981905,-0.2880026496816916,-0.1727768738256292,0.9186599379402378,0.18350104475009468,-0.21137576333061744,0.9924129230501493,-0.18779838545566804,0.40178226924021176,0.3641041090497822,-0.32399921500179757,-0.8486487384611334,-0.8832941392112894,0.7684574215351466,1.3163527746529269,-0.46026965202063813
-0.32534011577945715,-0.3040937796719216,-0.16431050918182147,0.8140877053357342,0.11093118065638154,-0.21137576333061744,0.9672338137365618,-0.18779838545566804,0.40178226924021176,0.3641041090497822,-0.32399921500179757,-0.8486487384611334,-0.8832941392112894,0.7392518202649881,1.2548976520516584,-0.46026965202063813
